Id,SalePrice
2735,133903.3659089345
2736,142591.9170046816
2737,124997.76848299046
2738,134103.01377738305
2739,162117.10809668532
2740,140116.51337578226
2741,148809.60550705108
2742,161136.88974865738
2743,149260.01387688928
2744,158356.0718760217
2745,136632.45293812032
2746,136285.75009293653
2747,138372.53069444248
2748,117821.74942241912
2749,129128.60655827353
2750,139646.16655658596
2751,135100.031501057
2752,174682.55143191054
2753,151052.6303658929
2754,204052.47237511765
2755,132368.76674614614
2756,105253.99271155012
2757,55484.17356175731
2758,95829.38453826851
2759,156069.78476885764
2760,124192.91714717013
2761,151265.17057786506
2762,150064.80608885718
2763,184467.23545595314
2764,144261.10091377512
2765,271365.36258676206
2766,129969.51837401588
2767,89632.3052068677
2768,126806.46843636247
2769,127134.91237388834
2770,145154.39873829385
2771,107904.90403424708
2772,119342.4403383056
2773,167897.26013835482
2774,139729.08662724108
2775,123901.31495551672
2776,143489.00734697815
2777,143990.7499011673
2778,114859.54325865232
2779,126759.47084587421
2780,92932.13404304546
2781,99042.79880877216
2782,95413.5272581037
2783,97663.73228238488
2784,121813.7614443654
2785,140956.67003353545
2786,72096.81197525014
2787,117641.62287367262
2788,72757.60894458646
2789,165291.17103548336
2790,103498.97579193074
2791,109689.1773112504
2792,60212.7868025888
2793,165739.74143676175
2794,101833.01349570735
2795,117489.04668993363
2796,100917.29126456125
2797,194161.52600698496
2798,95215.72189074161
2799,110207.16452980347
2800,59675.14908399771
2801,105869.05799180821
2802,132690.90335217596
2803,160391.5586041818
2804,130321.82736936498
2805,96532.8715498959
2806,73976.49429109508
2807,157959.4644150761
2808,155605.10571381316
2809,133792.60699820335
2810,127599.0424145028
2811,162732.8655092502
2812,156900.42426003443
2813,144750.38742288196
2814,146839.75313287522
2815,105548.13290424718
2816,243399.32537071273
2817,154062.70946423206
2818,129180.98052710958
2819,152935.67904760432
2820,137810.64231382668
2821,115560.46362436333
2822,192701.23344207118
2823,255908.46047470387
2824,182878.08752395734
2825,139474.00491334937
2826,129436.88750622638
2827,137189.4761016206
2828,211149.42176024968
2829,227956.13809464767
2830,226991.12708791628
2831,164768.9443396537
2832,250911.69752302498
2833,288814.8120781
2834,213172.05939379474
2835,218124.11121609277
2836,199919.85515169025
2837,153622.69311001175
2838,145249.87121709765
2839,184617.1703048538
2840,196179.8812009053
2841,206388.86125279777
2842,242492.02537089016
2843,151304.32405123478
2844,165802.25047406534
2845,123144.04381763139
2846,209183.57338410278
2847,199212.71351569527
2848,221788.5760652676
2849,203531.97080000592
2850,277247.09300862876
2851,229335.54297440744
2852,229538.41451423627
2853,240789.6779620684
2854,139290.77214726014
2855,205838.01848775515
2856,203267.68272704547
2857,181029.99616498174
2858,207674.8064024119
2859,120135.94504047025
2860,125409.20621002105
2861,119408.35392069384
2862,186575.3445266351
2863,133432.38460310473
2864,254911.47646838598
2865,138926.59330248018
2866,137341.63782923683
2867,101019.8181135238
2868,99263.5088771353
2869,106261.92326747757
2870,118988.64145971726
2871,94965.4549758725
2872,59018.09012331707
2873,106041.6271508798
2874,138638.2069515201
2875,120638.58914821048
2876,164846.42645924797
2877,138280.03703735402
2878,163746.7155734326
2879,137033.2441401138
2880,92604.50783542261
2881,150780.3241460846
2882,167482.13114515934
2883,197668.35333499854
2884,205528.94811121366
2885,192287.2859859234
2886,208992.3389898485
2887,93520.28694618441
2888,136585.58208189177
2889,59160.20667907269
2890,86717.56853990105
2891,131569.00243589524
2892,58388.23085014974
2893,78402.93861642326
2894,59397.24645145766
2895,323986.59343332873
2896,292945.59622704185
2897,208110.89172227596
2898,151119.0831423621
2899,209390.38074749475
2900,162104.83159747906
2901,184720.36178822507
2902,187179.3526670361
2903,327136.59423232963
2904,370012.6978552699
2905,92166.63339906627
2906,192469.12455995017
2907,108112.35892763706
2908,130556.86768983
2909,139881.3582934328
2910,73522.28314190693
2911,87803.99999173678
2912,147369.51511217424
2913,94436.40820103083
2914,84430.07173284012
2915,95439.7797764732
2916,94079.47822565933
2917,161073.78054191076
2918,115897.38390046747
2919,226706.05155930526
